movimento_id,data,produto_id,tipo,quantidade,quantidade_efetiva,preco_unitario,preco_total,fornecedor,estoque_afetado,motivo
15867,2026-04-18,4,consumo,0.006,-0.006,,,,aberto,
15868,2026-04-18,8,consumo,1.0,-1.0,,,,aberto,
15869,2026-04-18,1,consumo,0.01,-0.01,,,,aberto,
15870,2026-04-18,2,consumo,0.12,-0.12,,,,aberto,
15871,2026-04-18,5,consumo,0.02,-0.02,,,,aberto,
15872,2026-04-18,9,consumo,1.0,-1.0,,,,aberto,
15873,2026-04-18,10,consumo,1.0,-1.0,,,,aberto,
15874,2026-04-18,11,consumo,1.0,-1.0,,,,aberto,
15875,2026-04-18,1,consumo,0.01,-0.01,,,,aberto,
15876,2026-04-18,2,consumo,0.12,-0.12,,,,aberto,
15877,2026-04-18,5,consumo,0.02,-0.02,,,,aberto,
15878,2026-04-18,9,consumo,1.0,-1.0,,,,aberto,
15879,2026-04-18,10,consumo,1.0,-1.0,,,,aberto,
15880,2026-04-18,11,consumo,1.0,-1.0,,,,aberto,
15881,2026-04-18,13,consumo,1.0,-1.0,,,,aberto,
15882,2026-04-18,1,consumo,0.008,-0.008,,,,aberto,
15883,2026-04-18,8,consumo,1.0,-1.0,,,,aberto,
15884,2026-04-18,6,consumo,0.006,-0.006,,,,aberto,
15885,2026-04-18,3,consumo,0.15,-0.15,,,,aberto,
15886,2026-04-18,4,consumo,0.008,-0.008,,,,aberto,
15887,2026-04-18,9,consumo,1.0,-1.0,,,,aberto,
15888,2026-04-18,10,consumo,1.0,-1.0,,,,aberto,
15889,2026-04-18,11,consumo,1.0,-1.0,,,,aberto,
15890,2026-04-18,15,consumo,1.0,-1.0,,,,aberto,
15891,2026-04-18,2,abertura,2.0,-2.0,,,,,
15892,2026-04-18,1,consumo,0.01,-0.01,,,,aberto,
15893,2026-04-18,2,consumo,0.12,-0.12,,,,aberto,
15894,2026-04-18,5,consumo,0.02,-0.02,,,,aberto,
15895,2026-04-18,9,consumo,1.0,-1.0,,,,aberto,
15896,2026-04-18,10,consumo,1.0,-1.0,,,,aberto,
15897,2026-04-18,11,consumo,1.0,-1.0,,,,aberto,
15898,2026-04-18,7,consumo,0.15,-0.15,,,,aberto,
15899,2026-04-18,4,consumo,0.015,-0.015,,,,aberto,
15900,2026-04-18,9,consumo,1.0,-1.0,,,,aberto,
15901,2026-04-18,10,consumo,1.0,-1.0,,,,aberto,
15902,2026-04-18,11,consumo,1.0,-1.0,,,,aberto,
15903,2026-04-18,7,consumo,0.15,-0.15,,,,aberto,
15904,2026-04-18,4,consumo,0.015,-0.015,,,,aberto,
15905,2026-04-18,9,consumo,1.0,-1.0,,,,aberto,
15906,2026-04-18,10,consumo,1.0,-1.0,,,,aberto,
15907,2026-04-18,11,consumo,1.0,-1.0,,,,aberto,
15908,2026-04-18,1,consumo,0.01,-0.01,,,,aberto,
15909,2026-04-18,2,consumo,0.003,-0.003,,,,aberto,
15910,2026-04-18,2,consumo,0.117,-0.117,,,,aberto,
15911,2026-04-18,4,consumo,0.006,-0.006,,,,aberto,
15912,2026-04-18,8,consumo,1.0,-1.0,,,,aberto,
15913,2026-04-18,13,abertura,20.0,-20.0,,,,,
15914,2026-04-18,13,consumo,2.0,-2.0,,,,aberto,
15915,2026-04-18,7,consumo,0.15,-0.15,,,,aberto,
15916,2026-04-18,4,consumo,0.015,-0.015,,,,aberto,
15917,2026-04-18,9,consumo,1.0,-1.0,,,,aberto,
15918,2026-04-18,10,consumo,1.0,-1.0,,,,aberto,
15919,2026-04-18,11,consumo,1.0,-1.0,,,,aberto,
15920,2026-04-18,1,abertura,1.0,-1.0,,,,,
15921,2026-04-18,1,consumo,0.006,-0.006,,,,aberto,
15922,2026-04-18,1,consumo,0.014,-0.014,,,,aberto,
15923,2026-04-18,2,consumo,0.24,-0.24,,,,aberto,
15924,2026-04-18,5,consumo,0.04,-0.04,,,,aberto,
15925,2026-04-18,9,consumo,2.0,-2.0,,,,aberto,
15926,2026-04-18,10,consumo,2.0,-2.0,,,,aberto,
15927,2026-04-18,11,consumo,2.0,-2.0,,,,aberto,
15928,2026-04-18,6,consumo,0.006,-0.006,,,,aberto,
15929,2026-04-18,3,consumo,0.15,-0.15,,,,aberto,
15930,2026-04-18,4,consumo,0.008,-0.008,,,,aberto,
15931,2026-04-18,9,consumo,1.0,-1.0,,,,aberto,
15932,2026-04-18,10,consumo,1.0,-1.0,,,,aberto,
15933,2026-04-18,11,consumo,1.0,-1.0,,,,aberto,
15934,2026-04-18,14,abertura,12.0,-12.0,,,,,
15935,2026-04-18,14,consumo,1.0,-1.0,,,,aberto,
15936,2026-04-18,1,consumo,0.012,-0.012,,,,aberto,
15937,2026-04-18,2,consumo,0.15,-0.15,,,,aberto,
15938,2026-04-18,5,consumo,0.005,-0.005,,,,aberto,
15939,2026-04-18,8,consumo,1.0,-1.0,,,,aberto,
15940,2026-04-18,19,consumo,1.0,-1.0,,,,aberto,
15941,2026-04-18,1,consumo,0.01,-0.01,,,,aberto,
15942,2026-04-18,2,consumo,0.12,-0.12,,,,aberto,
15943,2026-04-18,4,consumo,0.006,-0.006,,,,aberto,
15944,2026-04-18,8,consumo,1.0,-1.0,,,,aberto,
15945,2026-04-18,1,consumo,0.01,-0.01,,,,aberto,
15946,2026-04-18,2,consumo,0.12,-0.12,,,,aberto,
15947,2026-04-18,4,consumo,0.006,-0.006,,,,aberto,
15948,2026-04-18,8,consumo,1.0,-1.0,,,,aberto,
15949,2026-04-18,15,consumo,2.0,-2.0,,,,aberto,
15950,2026-04-18,7,consumo,0.15,-0.15,,,,aberto,
15951,2026-04-18,4,consumo,0.015,-0.015,,,,aberto,
15952,2026-04-18,9,consumo,1.0,-1.0,,,,aberto,
15953,2026-04-18,10,consumo,1.0,-1.0,,,,aberto,
15954,2026-04-18,11,consumo,1.0,-1.0,,,,aberto,
15955,2026-04-19,5,abertura,1.0,-1.0,,,,,
15956,2026-04-19,7,abertura,1.0,-1.0,,,,,
15957,2026-04-19,8,entrada,200.0,200.0,0.34,68.0,Embalagens Rápidas Ltda,,
15958,2026-04-19,8,abertura,100.0,-100.0,,,,,
15959,2026-04-19,6,consumo,0.006,-0.006,,,,aberto,
15960,2026-04-19,3,consumo,0.15,-0.15,,,,aberto,
15961,2026-04-19,4,consumo,0.008,-0.008,,,,aberto,
15962,2026-04-19,9,consumo,1.0,-1.0,,,,aberto,
15963,2026-04-19,10,consumo,1.0,-1.0,,,,aberto,
15964,2026-04-19,11,consumo,1.0,-1.0,,,,aberto,
15965,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
15966,2026-04-19,2,consumo,0.12,-0.12,,,,aberto,
15967,2026-04-19,5,consumo,0.02,-0.02,,,,aberto,
15968,2026-04-19,9,consumo,1.0,-1.0,,,,aberto,
15969,2026-04-19,10,consumo,1.0,-1.0,,,,aberto,
15970,2026-04-19,11,consumo,1.0,-1.0,,,,aberto,
15971,2026-04-19,1,consumo,0.02,-0.02,,,,aberto,
15972,2026-04-19,2,consumo,0.24,-0.24,,,,aberto,
15973,2026-04-19,5,consumo,0.04,-0.04,,,,aberto,
15974,2026-04-19,9,consumo,2.0,-2.0,,,,aberto,
15975,2026-04-19,10,consumo,2.0,-2.0,,,,aberto,
15976,2026-04-19,11,consumo,2.0,-2.0,,,,aberto,
15977,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
15978,2026-04-19,2,consumo,0.12,-0.12,,,,aberto,
15979,2026-04-19,4,consumo,0.006,-0.006,,,,aberto,
15980,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
15981,2026-04-19,18,consumo,1.0,-1.0,,,,aberto,
15982,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
15983,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
15984,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
15985,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
15986,2026-04-19,13,consumo,1.0,-1.0,,,,aberto,
15987,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
15988,2026-04-19,2,consumo,0.12,-0.12,,,,aberto,
15989,2026-04-19,4,consumo,0.006,-0.006,,,,aberto,
15990,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
15991,2026-04-19,6,consumo,0.006,-0.006,,,,aberto,
15992,2026-04-19,3,consumo,0.15,-0.15,,,,aberto,
15993,2026-04-19,4,consumo,0.008,-0.008,,,,aberto,
15994,2026-04-19,9,consumo,1.0,-1.0,,,,aberto,
15995,2026-04-19,10,consumo,1.0,-1.0,,,,aberto,
15996,2026-04-19,11,consumo,1.0,-1.0,,,,aberto,
15997,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
15998,2026-04-19,2,consumo,0.1,-0.1,,,,aberto,
15999,2026-04-19,4,consumo,0.01,-0.01,,,,aberto,
16000,2026-04-19,9,consumo,1.0,-1.0,,,,aberto,
16001,2026-04-19,10,consumo,1.0,-1.0,,,,aberto,
16002,2026-04-19,11,consumo,1.0,-1.0,,,,aberto,
16003,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
16004,2026-04-19,2,consumo,0.1,-0.1,,,,aberto,
16005,2026-04-19,4,consumo,0.01,-0.01,,,,aberto,
16006,2026-04-19,9,consumo,1.0,-1.0,,,,aberto,
16007,2026-04-19,10,consumo,1.0,-1.0,,,,aberto,
16008,2026-04-19,11,consumo,1.0,-1.0,,,,aberto,
16009,2026-04-19,1,consumo,0.008,-0.008,,,,aberto,
16010,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16011,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
16012,2026-04-19,2,consumo,0.12,-0.12,,,,aberto,
16013,2026-04-19,5,consumo,0.02,-0.02,,,,aberto,
16014,2026-04-19,9,consumo,1.0,-1.0,,,,aberto,
16015,2026-04-19,10,consumo,1.0,-1.0,,,,aberto,
16016,2026-04-19,11,consumo,1.0,-1.0,,,,aberto,
16017,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
16018,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
16019,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
16020,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16021,2026-04-19,17,consumo,1.0,-1.0,,,,aberto,
16022,2026-04-19,2,abertura,2.0,-2.0,,,,,
16023,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
16024,2026-04-19,2,consumo,0.033,-0.033,,,,aberto,
16025,2026-04-19,2,consumo,0.067,-0.067,,,,aberto,
16026,2026-04-19,4,consumo,0.01,-0.01,,,,aberto,
16027,2026-04-19,9,consumo,1.0,-1.0,,,,aberto,
16028,2026-04-19,10,consumo,1.0,-1.0,,,,aberto,
16029,2026-04-19,11,consumo,1.0,-1.0,,,,aberto,
16030,2026-04-19,15,consumo,1.0,-1.0,,,,aberto,
16031,2026-04-19,17,consumo,1.0,-1.0,,,,aberto,
16032,2026-04-19,19,consumo,1.0,-1.0,,,,aberto,
16033,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
16034,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
16035,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
16036,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16037,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
16038,2026-04-19,2,consumo,0.12,-0.12,,,,aberto,
16039,2026-04-19,4,consumo,0.006,-0.006,,,,aberto,
16040,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16041,2026-04-19,16,consumo,1.0,-1.0,,,,aberto,
16042,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
16043,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
16044,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
16045,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16046,2026-04-19,1,consumo,0.008,-0.008,,,,aberto,
16047,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16048,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
16049,2026-04-19,2,consumo,0.12,-0.12,,,,aberto,
16050,2026-04-19,4,consumo,0.006,-0.006,,,,aberto,
16051,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16052,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
16053,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
16054,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
16055,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16056,2026-04-19,14,consumo,1.0,-1.0,,,,aberto,
16057,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
16058,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
16059,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
16060,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16061,2026-04-19,3,abertura,1.0,-1.0,,,,,
16062,2026-04-19,6,consumo,0.006,-0.006,,,,aberto,
16063,2026-04-19,3,consumo,0.142,-0.142,,,,aberto,
16064,2026-04-19,3,consumo,0.008,-0.008,,,,aberto,
16065,2026-04-19,4,consumo,0.008,-0.008,,,,aberto,
16066,2026-04-19,9,consumo,1.0,-1.0,,,,aberto,
16067,2026-04-19,10,consumo,1.0,-1.0,,,,aberto,
16068,2026-04-19,11,consumo,1.0,-1.0,,,,aberto,
16069,2026-04-19,19,consumo,2.0,-2.0,,,,aberto,
16070,2026-04-19,1,consumo,0.02,-0.02,,,,aberto,
16071,2026-04-19,2,consumo,0.24,-0.24,,,,aberto,
16072,2026-04-19,5,consumo,0.04,-0.04,,,,aberto,
16073,2026-04-19,9,consumo,2.0,-2.0,,,,aberto,
16074,2026-04-19,10,consumo,2.0,-2.0,,,,aberto,
16075,2026-04-19,11,consumo,2.0,-2.0,,,,aberto,
16076,2026-04-19,1,consumo,0.008,-0.008,,,,aberto,
16077,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16078,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
16079,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
16080,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
16081,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16082,2026-04-19,14,consumo,1.0,-1.0,,,,aberto,
16083,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
16084,2026-04-19,2,consumo,0.12,-0.12,,,,aberto,
16085,2026-04-19,4,consumo,0.006,-0.006,,,,aberto,
16086,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16087,2026-04-19,15,consumo,1.0,-1.0,,,,aberto,
16088,2026-04-19,17,abertura,8.0,-8.0,,,,,
16089,2026-04-19,17,consumo,1.0,-1.0,,,,aberto,
16090,2026-04-19,1,consumo,0.016,-0.016,,,,aberto,
16091,2026-04-19,8,consumo,2.0,-2.0,,,,aberto,
16092,2026-04-19,1,consumo,0.016,-0.016,,,,aberto,
16093,2026-04-19,8,consumo,2.0,-2.0,,,,aberto,
16094,2026-04-19,15,consumo,1.0,-1.0,,,,aberto,
16095,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
16096,2026-04-19,2,consumo,0.1,-0.1,,,,aberto,
16097,2026-04-19,4,consumo,0.01,-0.01,,,,aberto,
16098,2026-04-19,9,consumo,1.0,-1.0,,,,aberto,
16099,2026-04-19,10,consumo,1.0,-1.0,,,,aberto,
16100,2026-04-19,11,consumo,1.0,-1.0,,,,aberto,
16101,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
16102,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
16103,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
16104,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16105,2026-04-19,19,consumo,1.0,-1.0,,,,aberto,
16106,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
16107,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
16108,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
16109,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16110,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
16111,2026-04-19,2,consumo,0.12,-0.12,,,,aberto,
16112,2026-04-19,4,consumo,0.006,-0.006,,,,aberto,
16113,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16114,2026-04-19,1,consumo,0.008,-0.008,,,,aberto,
16115,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16116,2026-04-19,2,abertura,2.0,-2.0,,,,,
16117,2026-04-19,1,consumo,0.01,-0.01,,,,aberto,
16118,2026-04-19,2,consumo,0.063,-0.063,,,,aberto,
16119,2026-04-19,2,consumo,0.057,-0.057,,,,aberto,
16120,2026-04-19,4,consumo,0.006,-0.006,,,,aberto,
16121,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16122,2026-04-19,15,consumo,1.0,-1.0,,,,aberto,
16123,2026-04-19,1,consumo,0.008,-0.008,,,,aberto,
16124,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16125,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
16126,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
16127,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
16128,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16129,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
16130,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
16131,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
16132,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16133,2026-04-19,15,consumo,1.0,-1.0,,,,aberto,
16134,2026-04-19,7,consumo,0.3,-0.3,,,,aberto,
16135,2026-04-19,4,consumo,0.03,-0.03,,,,aberto,
16136,2026-04-19,9,consumo,2.0,-2.0,,,,aberto,
16137,2026-04-19,10,consumo,2.0,-2.0,,,,aberto,
16138,2026-04-19,11,consumo,2.0,-2.0,,,,aberto,
16139,2026-04-19,1,consumo,0.016,-0.016,,,,aberto,
16140,2026-04-19,8,consumo,2.0,-2.0,,,,aberto,
16141,2026-04-19,14,consumo,2.0,-2.0,,,,aberto,
16142,2026-04-19,6,consumo,0.012,-0.012,,,,aberto,
16143,2026-04-19,3,consumo,0.3,-0.3,,,,aberto,
16144,2026-04-19,4,consumo,0.016,-0.016,,,,aberto,
16145,2026-04-19,9,consumo,2.0,-2.0,,,,aberto,
16146,2026-04-19,10,consumo,2.0,-2.0,,,,aberto,
16147,2026-04-19,11,consumo,2.0,-2.0,,,,aberto,
16148,2026-04-19,13,consumo,1.0,-1.0,,,,aberto,
16149,2026-04-19,20,consumo,1.0,-1.0,,,,aberto,
16150,2026-04-19,1,consumo,0.008,-0.008,,,,aberto,
16151,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16152,2026-04-19,7,consumo,0.1,-0.1,,,,aberto,
16153,2026-04-19,7,consumo,0.05,-0.05,,,,aberto,
16154,2026-04-19,4,consumo,0.015,-0.015,,,,aberto,
16155,2026-04-19,9,consumo,1.0,-1.0,,,,aberto,
16156,2026-04-19,10,consumo,1.0,-1.0,,,,aberto,
16157,2026-04-19,11,consumo,1.0,-1.0,,,,aberto,
16158,2026-04-19,1,consumo,0.02,-0.02,,,,aberto,
16159,2026-04-19,2,consumo,0.24,-0.24,,,,aberto,
16160,2026-04-19,4,consumo,0.012,-0.012,,,,aberto,
16161,2026-04-19,8,consumo,2.0,-2.0,,,,aberto,
16162,2026-04-19,1,consumo,0.012,-0.012,,,,aberto,
16163,2026-04-19,2,consumo,0.15,-0.15,,,,aberto,
16164,2026-04-19,5,consumo,0.005,-0.005,,,,aberto,
16165,2026-04-19,8,consumo,1.0,-1.0,,,,aberto,
16166,2026-04-19,12,abertura,400.0,-400.0,,,,,
16167,2026-04-19,12,consumo,367.0,-367.0,,,,aberto,
16168,2026-04-19,12,consumo,118.0,-118.0,,,,aberto,
16169,2026-04-20,15,entrada,30.0,30.0,6.96,208.8,Doceria Doce Encanto,,
16170,2026-04-20,15,abertura,15.0,-15.0,,,,,
16171,2026-04-20,1,consumo,0.02,-0.02,,,,aberto,
16172,2026-04-20,2,consumo,0.24,-0.24,,,,aberto,
16173,2026-04-20,4,consumo,0.012,-0.012,,,,aberto,
16174,2026-04-20,8,consumo,2.0,-2.0,,,,aberto,
16175,2026-04-20,18,consumo,1.0,-1.0,,,,aberto,
16176,2026-04-20,1,consumo,0.01,-0.01,,,,aberto,
16177,2026-04-20,2,consumo,0.12,-0.12,,,,aberto,
16178,2026-04-20,5,consumo,0.02,-0.02,,,,aberto,
16179,2026-04-20,9,consumo,1.0,-1.0,,,,aberto,
16180,2026-04-20,10,consumo,1.0,-1.0,,,,aberto,
16181,2026-04-20,11,consumo,1.0,-1.0,,,,aberto,
16182,2026-04-20,1,consumo,0.01,-0.01,,,,aberto,
16183,2026-04-20,2,consumo,0.12,-0.12,,,,aberto,
16184,2026-04-20,5,consumo,0.01,-0.01,,,,aberto,
16185,2026-04-20,5,consumo,0.01,-0.01,,,,aberto,
16186,2026-04-20,9,consumo,1.0,-1.0,,,,aberto,
16187,2026-04-20,10,consumo,1.0,-1.0,,,,aberto,
16188,2026-04-20,11,consumo,1.0,-1.0,,,,aberto,
16189,2026-04-20,1,consumo,0.02,-0.02,,,,aberto,
16190,2026-04-20,2,consumo,0.24,-0.24,,,,aberto,
16191,2026-04-20,5,consumo,0.04,-0.04,,,,aberto,
16192,2026-04-20,9,consumo,2.0,-2.0,,,,aberto,
16193,2026-04-20,10,consumo,2.0,-2.0,,,,aberto,
16194,2026-04-20,11,consumo,2.0,-2.0,,,,aberto,
16195,2026-04-20,1,consumo,0.01,-0.01,,,,aberto,
16196,2026-04-20,2,consumo,0.12,-0.12,,,,aberto,
16197,2026-04-20,5,consumo,0.02,-0.02,,,,aberto,
16198,2026-04-20,9,consumo,1.0,-1.0,,,,aberto,
16199,2026-04-20,10,consumo,1.0,-1.0,,,,aberto,
16200,2026-04-20,11,consumo,1.0,-1.0,,,,aberto,
16201,2026-04-20,18,consumo,1.0,-1.0,,,,aberto,
16202,2026-04-20,1,consumo,0.008,-0.008,,,,aberto,
16203,2026-04-20,8,consumo,1.0,-1.0,,,,aberto,
16204,2026-04-20,6,consumo,0.006,-0.006,,,,aberto,
16205,2026-04-20,3,consumo,0.15,-0.15,,,,aberto,
16206,2026-04-20,4,consumo,0.008,-0.008,,,,aberto,
16207,2026-04-20,9,consumo,1.0,-1.0,,,,aberto,
16208,2026-04-20,10,consumo,1.0,-1.0,,,,aberto,
16209,2026-04-20,11,consumo,1.0,-1.0,,,,aberto,
16210,2026-04-20,1,consumo,0.016,-0.016,,,,aberto,
16211,2026-04-20,8,consumo,2.0,-2.0,,,,aberto,
16212,2026-04-20,1,consumo,0.016,-0.016,,,,aberto,
16213,2026-04-20,8,consumo,2.0,-2.0,,,,aberto,
16214,2026-04-20,7,consumo,0.15,-0.15,,,,aberto,
16215,2026-04-20,4,consumo,0.011,-0.011,,,,aberto,
16216,2026-04-20,4,consumo,0.004,-0.004,,,,aberto,
16217,2026-04-20,9,consumo,1.0,-1.0,,,,aberto,
16218,2026-04-20,10,consumo,1.0,-1.0,,,,aberto,
16219,2026-04-20,11,consumo,1.0,-1.0,,,,aberto,
16220,2026-04-20,16,consumo,1.0,-1.0,,,,aberto,
16221,2026-04-20,18,consumo,1.0,-1.0,,,,aberto,
16222,2026-04-20,16,consumo,2.0,-2.0,,,,aberto,
16223,2026-04-20,16,consumo,2.0,-2.0,,,,aberto,
16224,2026-04-20,18,consumo,1.0,-1.0,,,,aberto,
16225,2026-04-20,18,consumo,1.0,-1.0,,,,aberto,
16226,2026-04-20,1,consumo,0.012,-0.012,,,,aberto,
16227,2026-04-20,2,consumo,0.15,-0.15,,,,aberto,
16228,2026-04-20,5,consumo,0.005,-0.005,,,,aberto,
16229,2026-04-20,8,consumo,1.0,-1.0,,,,aberto,
16230,2026-04-20,17,consumo,1.0,-1.0,,,,aberto,
16231,2026-04-20,7,consumo,0.3,-0.3,,,,aberto,
16232,2026-04-20,4,consumo,0.03,-0.03,,,,aberto,
16233,2026-04-20,9,consumo,2.0,-2.0,,,,aberto,
16234,2026-04-20,10,consumo,2.0,-2.0,,,,aberto,
16235,2026-04-20,11,consumo,2.0,-2.0,,,,aberto,
16236,2026-04-20,14,consumo,1.0,-1.0,,,,aberto,
16237,2026-04-20,1,consumo,0.008,-0.008,,,,aberto,
16238,2026-04-20,8,consumo,1.0,-1.0,,,,aberto,
16239,2026-04-20,1,consumo,0.01,-0.01,,,,aberto,
16240,2026-04-20,2,consumo,0.12,-0.12,,,,aberto,
16241,2026-04-20,4,consumo,0.006,-0.006,,,,aberto,
16242,2026-04-20,8,consumo,1.0,-1.0,,,,aberto,
16243,2026-04-20,1,consumo,0.01,-0.01,,,,aberto,
16244,2026-04-20,2,consumo,0.1,-0.1,,,,aberto,
16245,2026-04-20,4,consumo,0.01,-0.01,,,,aberto,
16246,2026-04-20,9,consumo,1.0,-1.0,,,,aberto,
16247,2026-04-20,10,consumo,1.0,-1.0,,,,aberto,
16248,2026-04-20,11,consumo,1.0,-1.0,,,,aberto,
16249,2026-04-20,15,consumo,1.0,-1.0,,,,aberto,
16250,2026-04-20,19,consumo,1.0,-1.0,,,,aberto,
16251,2026-04-20,7,consumo,0.15,-0.15,,,,aberto,
16252,2026-04-20,4,consumo,0.015,-0.015,,,,aberto,
16253,2026-04-20,9,consumo,1.0,-1.0,,,,aberto,
16254,2026-04-20,10,consumo,1.0,-1.0,,,,aberto,
16255,2026-04-20,11,consumo,1.0,-1.0,,,,aberto,
16256,2026-04-20,2,abertura,2.0,-2.0,,,,,
16257,2026-04-20,1,consumo,0.01,-0.01,,,,aberto,
16258,2026-04-20,2,consumo,0.043,-0.043,,,,aberto,
16259,2026-04-20,2,consumo,0.077,-0.077,,,,aberto,
16260,2026-04-20,4,consumo,0.006,-0.006,,,,aberto,
16261,2026-04-20,8,consumo,1.0,-1.0,,,,aberto,
16262,2026-04-20,20,consumo,1.0,-1.0,,,,aberto,
16263,2026-04-20,6,consumo,0.012,-0.012,,,,aberto,
16264,2026-04-20,3,consumo,0.3,-0.3,,,,aberto,
16265,2026-04-20,4,consumo,0.016,-0.016,,,,aberto,
16266,2026-04-20,9,consumo,2.0,-2.0,,,,aberto,
16267,2026-04-20,10,consumo,2.0,-2.0,,,,aberto,
16268,2026-04-20,11,consumo,2.0,-2.0,,,,aberto,
16269,2026-04-20,16,entrada,30.0,30.0,11.23,336.9,Doceria Doce Encanto,,
16270,2026-04-20,16,abertura,12.0,-12.0,,,,,
16271,2026-04-20,16,consumo,2.0,-2.0,,,,aberto,
16272,2026-04-20,15,consumo,1.0,-1.0,,,,aberto,
16273,2026-04-20,16,consumo,1.0,-1.0,,,,aberto,
16274,2026-04-20,19,consumo,1.0,-1.0,,,,aberto,
16275,2026-04-21,14,perda,6.0,-6.0,,,,aberto,Vencimento - produto fora do prazo de validade
16276,2026-04-21,3,abertura,1.0,-1.0,,,,,
16277,2026-04-21,7,abertura,1.0,-1.0,,,,,
16278,2026-04-21,9,abertura,100.0,-100.0,,,,,
16279,2026-04-21,14,abertura,12.0,-12.0,,,,,
16280,2026-04-21,18,entrada,13.0,13.0,3.79,49.27,Doceria Doce Encanto,,
16281,2026-04-21,18,abertura,8.0,-8.0,,,,,
16282,2026-04-21,6,consumo,0.006,-0.006,,,,aberto,
16283,2026-04-21,3,consumo,0.15,-0.15,,,,aberto,
16284,2026-04-21,4,consumo,0.008,-0.008,,,,aberto,
16285,2026-04-21,9,consumo,1.0,-1.0,,,,aberto,
16286,2026-04-21,10,consumo,1.0,-1.0,,,,aberto,
16287,2026-04-21,11,consumo,1.0,-1.0,,,,aberto,
16288,2026-04-21,1,consumo,0.01,-0.01,,,,aberto,
